domain,filename,image_path,mean_saturation,edge_density,local_contrast,texture_entropy,self_similarity,clutter_score,hard_negative_score
forest_dense,forest_dense_ (380).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (380).jpg,0.000000,0.154523,3.816392,5.410523,0.000000,0.318685,0.604281
forest_dense,forest_dense_ (382).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (382).jpg,77.694411,0.074311,1.797163,5.227273,0.000000,0.286915,0.363229
forest_dense,forest_dense_ (384).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (384).jpg,40.704367,0.537455,12.634522,5.902849,0.000000,0.339023,0.638502
forest_dense,forest_dense_ (386).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (386).jpg,57.240119,0.389106,5.638071,4.637089,0.000000,0.340203,0.550078
forest_dense,forest_dense_ (388).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (388).jpg,0.000000,0.476786,5.783361,5.386446,0.000000,0.342493,0.680907
forest_dense,forest_dense_ (392).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (392).jpg,136.883319,0.695755,10.557975,5.383141,0.011321,0.393078,0.489708
forest_dense,forest_dense_ (394).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (394).jpg,107.348410,0.320428,4.477899,5.330609,0.000000,0.349147,0.476786
forest_dense,forest_dense_ (396).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (396).jpg,41.723936,0.387547,9.747443,5.400434,0.000000,0.304458,0.619643
forest_dense,forest_dense_ (4).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (4).jpg,24.566689,0.157255,3.937930,5.392100,0.000000,0.307304,0.561142
forest_dense,forest_dense_ (400).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (400).jpg,78.462332,0.290308,5.233136,5.071076,0.243687,0.358676,0.557266
forest_dense,forest_dense_ (404).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (404).jpg,104.685492,0.355841,7.888195,4.876836,0.129574,0.355536,0.500012
forest_dense,forest_dense_ (406).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (406).jpg,58.507503,0.530331,27.152653,5.439489,0.000000,0.244511,0.664465
forest_dense,forest_dense_ (408).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (408).jpg,80.840796,0.389423,11.188807,5.541945,0.000000,0.275658,0.551805
forest_dense,forest_dense_ (409).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (409).jpg,84.616204,0.509106,10.557630,5.750694,0.000000,0.351784,0.549538
forest_dense,forest_dense_ (41).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (41).jpg,0.003643,0.146858,3.795193,3.312409,0.508244,0.267753,0.587902
forest_dense,forest_dense_ (412).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (412).jpg,54.928196,0.314245,6.201559,5.867607,0.000000,0.360822,0.584450
forest_dense,forest_dense_ (414).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (414).jpg,46.610962,0.582695,12.532621,5.383109,0.000000,0.357131,0.628443
forest_dense,forest_dense_ (415).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (415).jpg,42.490692,0.051451,1.508087,4.589592,0.000000,0.340058,0.387612
forest_dense,forest_dense_ (42).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (42).jpg,74.547971,0.360053,7.895816,5.119789,0.000000,0.322508,0.543251
forest_dense,forest_dense_ (422).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (422).jpg,73.487374,0.663839,11.347222,5.534168,0.000000,0.303545,0.568818
forest_dense,forest_dense_ (424).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (424).jpg,0.000000,0.380922,8.204078,5.819148,0.064295,0.300110,0.696826
forest_dense,forest_dense_ (428).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (428).jpg,47.982271,0.766493,18.193443,5.818900,0.414307,0.371435,0.708318
forest_dense,forest_dense_ (431).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (431).jpg,0.000000,0.311652,4.409048,4.401722,0.225896,0.324962,0.669254
forest_dense,forest_dense_ (432).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (432).jpg,58.595719,0.146770,3.296905,4.573884,0.177608,0.291382,0.479489
forest_dense,forest_dense_ (434).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (434).jpg,23.539005,0.418786,12.642811,5.090712,0.000000,0.289108,0.654710
forest_dense,forest_dense_ (436).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (436).jpg,66.237825,0.252997,3.166702,5.194039,0.000000,0.314245,0.537967
forest_dense,forest_dense_ (439).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (439).jpg,0.875490,0.255614,4.318407,4.969256,0.000000,0.333388,0.657618
forest_dense,forest_dense_ (44).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (44).jpg,140.406676,0.121268,3.232284,4.574241,0.000000,0.347664,0.323661
forest_dense,forest_dense_ (442).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (442).jpg,111.699260,0.111144,3.005878,3.959623,0.297393,0.292250,0.340325
forest_dense,forest_dense_ (444).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (444).jpg,40.230098,0.279252,6.112777,5.646234,0.000000,0.308005,0.605699
forest_dense,forest_dense_ (445).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (445).jpg,29.394419,0.513856,9.748695,5.724552,0.000000,0.318171,0.643624
forest_dense,forest_dense_ (449).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (449).jpg,0.000000,0.428077,7.310017,5.548341,0.000000,0.293370,0.683603
forest_dense,forest_dense_ (451).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (451).jpg,0.000000,0.349206,4.838092,5.471566,0.000000,0.292711,0.671950
forest_dense,forest_dense_ (452).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (452).jpg,0.000000,0.356065,11.503105,5.038447,0.000000,0.244474,0.686316
forest_dense,forest_dense_ (454).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (454).jpg,75.130835,0.404924,8.557496,4.939219,0.182654,0.354599,0.566219
forest_dense,forest_dense_ (455).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (455).jpg,75.783210,0.231989,8.992815,4.512353,0.000000,0.303266,0.523956
forest_dense,forest_dense_ (46).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (46).jpg,47.865670,0.108066,2.642367,4.928421,0.000000,0.321791,0.449158
forest_dense,forest_dense_ (465).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (465).jpg,83.454211,0.050871,2.149928,4.438335,0.498730,0.324678,0.373196
forest_dense,forest_dense_ (466).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (466).jpg,27.363904,0.335939,9.383096,5.490762,0.000000,0.286272,0.642443
forest_dense,forest_dense_ (468).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (468).jpg,45.434050,0.302121,7.643219,4.983482,0.090020,0.329358,0.603286
forest_dense,forest_dense_ (478).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (478).jpg,8.713492,0.031531,1.259137,4.020986,0.000000,0.288171,0.404309
forest_dense,forest_dense_ (48).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (48).jpg,113.150620,0.572442,7.232980,5.311772,0.000000,0.378159,0.481337
forest_dense,forest_dense_ (481).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (481).jpg,49.877420,0.273959,4.975608,4.790128,0.000000,0.329201,0.564472
forest_dense,forest_dense_ (483).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (483).jpg,130.522137,0.208013,5.315541,4.367573,0.000000,0.327178,0.411233
forest_dense,forest_dense_ (484).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (484).jpg,43.042851,0.065956,2.030658,5.475944,0.000000,0.327520,0.429315
forest_dense,forest_dense_ (5).png,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (5).png,67.475198,0.030098,1.583854,5.366765,0.000000,0.292136,0.341924
forest_dense,forest_dense_ (50).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (50).jpg,142.759350,0.291522,5.278129,4.321441,0.379682,0.337571,0.471905
forest_dense,forest_dense_ (54).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (54).jpg,66.061217,0.190271,5.901362,4.982793,0.000000,0.305377,0.513452
forest_dense,forest_dense_ (56).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (56).jpg,121.189387,0.617968,8.133500,5.627089,0.000000,0.325019,0.470628
forest_dense,forest_dense_ (58).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (58).jpg,115.295620,0.288859,6.141001,4.757880,0.000000,0.354622,0.451469
forest_dense,forest_dense_ (6).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (6).jpg,66.225034,0.288237,7.877176,5.781703,0.000000,0.331135,0.568625
forest_dense,forest_dense_ (60).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (60).jpg,53.107071,0.259032,5.424438,5.211561,0.096056,0.341950,0.588465
forest_dense,forest_dense_ (62).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (62).jpg,19.320909,0.262729,7.333636,4.748181,0.057205,0.301101,0.634774
forest_dense,forest_dense_ (64).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (64).jpg,118.124941,0.533837,12.044049,5.217276,0.054717,0.360211,0.496938
forest_dense,forest_dense_ (68).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (68).jpg,77.306135,0.483164,11.075936,4.783834,0.343746,0.289842,0.583323
forest_dense,forest_dense_ (7).png,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (7).png,0.000000,0.622597,25.097345,5.877774,0.445157,0.281944,0.823709
forest_dense,forest_dense_ (70).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (70).jpg,30.082269,0.063784,2.715581,4.495618,0.500262,0.310908,0.487342
forest_dense,forest_dense_ (72).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (72).jpg,134.652600,0.424070,9.290307,5.494895,0.000000,0.337193,0.477268
forest_dense,forest_dense_ (742).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (742).jpg,14.667078,0.080970,1.816663,5.122548,0.000000,0.272427,0.480590
forest_dense,forest_dense_ (77).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (77).jpg,34.861795,0.010044,0.849327,5.193060,0.000000,0.290289,0.372243
forest_dense,forest_dense_ (79).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (79).jpg,13.701656,0.046092,1.452164,5.116380,0.000000,0.324586,0.450784
forest_dense,forest_dense_ (81).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (81).jpg,104.611138,0.163886,2.384670,4.716168,0.000000,0.319215,0.392404
forest_dense,forest_dense_ (83).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (83).jpg,51.499198,0.039406,1.680090,4.995427,0.000000,0.345192,0.373900
forest_dense,forest_dense_ (835).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (835).jpg,72.103156,0.000184,0.488975,4.252601,0.000000,0.000000,0.232040
forest_dense,forest_dense_ (85).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (85).jpg,11.288224,0.040196,1.893726,5.310281,0.000000,0.324883,0.457876
forest_dense,forest_dense_ (856).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (856).jpg,13.014890,0.086186,1.888273,5.124254,0.000000,0.264018,0.488387
forest_dense,forest_dense_ (87).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (87).jpg,95.926196,0.309648,3.257820,4.587016,0.203570,0.337391,0.492510
forest_dense,forest_dense_ (89).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (89).jpg,86.834644,0.165458,2.677305,4.839407,0.000000,0.297607,0.429885
forest_dense,forest_dense_ (9).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (9).jpg,15.271180,0.631264,5.542292,5.346770,0.000000,0.360248,0.652233
forest_dense,forest_dense_ (91).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (91).jpg,79.896638,0.222156,2.817978,4.951891,0.000000,0.260555,0.497851
forest_dense,forest_dense_ (913).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (913).jpg,63.376714,0.448530,10.466330,4.978655,0.000000,0.276851,0.566510
forest_dense,forest_dense_ (94).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (94).jpg,62.917992,0.127193,8.473826,4.933553,0.000000,0.275173,0.463534
forest_dense,forest_dense_ (96).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (96).jpg,86.595751,0.450661,4.793796,5.841804,0.000000,0.317873,0.515499
forest_dense,forest_dense_ (968).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_ (968).jpg,137.060022,0.381686,12.718813,4.219069,0.019532,0.293959,0.452190
forest_dense,forest_dense_.jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_.jpg,49.956922,0.450760,10.711604,5.669536,0.000000,0.334143,0.612037
forest_dense,forest_dense_shadow (1).png,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (1).png,95.951478,0.417749,10.633178,5.619317,0.454656,0.291628,0.582200
forest_dense,forest_dense_shadow (10).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (10).jpg,120.811257,0.310941,9.269559,5.356934,0.000000,0.314566,0.473472
forest_dense,forest_dense_shadow (100).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (100).jpg,84.511520,0.420352,10.045590,5.061637,0.000000,0.329094,0.533782
forest_dense,forest_dense_shadow (103).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (103).jpg,160.059694,0.701064,17.726990,4.988723,0.350371,0.379955,0.552930
forest_dense,forest_dense_shadow (104).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (104).jpg,59.445324,0.492263,20.668716,4.273004,0.275731,0.293467,0.635527
forest_dense,forest_dense_shadow (105).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (105).jpg,92.197203,0.753128,21.200323,5.357268,0.560367,0.400603,0.661832
forest_dense,forest_dense_shadow (107).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (107).jpg,122.102395,0.320685,10.061924,4.838041,0.265284,0.282726,0.491193
forest_dense,forest_dense_shadow (108).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (108).jpg,120.358669,0.870074,15.701168,5.198147,0.000000,0.432369,0.510108
forest_dense,forest_dense_shadow (109).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (109).jpg,39.277535,0.164710,3.747071,3.016327,0.536817,0.339932,0.534589
forest_dense,forest_dense_shadow (112).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (112).jpg,80.622660,0.153648,6.307967,2.950987,0.335140,0.273105,0.424654
forest_dense,forest_dense_shadow (113).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (113).jpg,113.699102,0.350166,10.535000,3.955342,0.442947,0.302038,0.500566
forest_dense,forest_dense_shadow (117).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (117).jpg,136.153934,0.142572,4.197806,3.244843,0.491128,0.298124,0.364069
forest_dense,forest_dense_shadow (119).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (119).jpg,0.000000,0.726454,19.145674,5.586913,0.235321,0.365957,0.776933
forest_dense,forest_dense_shadow (12).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (12).jpg,100.414866,0.528292,12.339059,5.494781,0.224846,0.317722,0.554748
forest_dense,forest_dense_shadow (120).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (120).jpg,85.205194,0.452053,10.260178,5.445458,0.000000,0.359721,0.547857
forest_dense,forest_dense_shadow (121).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (121).jpg,157.687360,0.474871,15.816640,4.584009,0.169718,0.332724,0.502277
forest_dense,forest_dense_shadow (123).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (123).jpg,62.074196,0.672375,21.156208,5.017506,0.000000,0.352139,0.627831
forest_dense,forest_dense_shadow (125).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (125).jpg,0.000000,0.804494,18.274553,5.168677,0.639606,0.372667,0.818367
forest_dense,forest_dense_shadow (126).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (126).jpg,100.950537,0.341403,7.258612,3.956397,0.548845,0.334666,0.525645
forest_dense,forest_dense_shadow (129).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (129).jpg,136.936737,0.226731,7.851422,3.198477,0.344537,0.304043,0.438614
forest_dense,forest_dense_shadow (131).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (131).jpg,210.840920,0.348419,9.599930,4.937560,0.635769,0.295799,0.541815
forest_dense,forest_dense_shadow (133).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (133).jpg,26.432120,0.284134,7.614637,3.782369,0.344954,0.312839,0.629442
forest_dense,forest_dense_shadow (135).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (135).jpg,81.838193,0.723405,15.649612,4.785944,0.599540,0.376133,0.638406
forest_dense,forest_dense_shadow (138).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (138).jpg,157.557100,0.486990,9.551126,4.205770,0.421354,0.271991,0.486938
forest_dense,forest_dense_shadow (139).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (139).jpg,125.206869,0.801479,8.958008,4.848745,0.032149,0.443285,0.472123
forest_dense,forest_dense_shadow (140).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (140).jpg,71.912409,0.675756,18.589428,5.475079,0.045936,0.332263,0.614497
forest_dense,forest_dense_shadow (141).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (141).jpg,96.337249,0.320206,10.492244,4.767109,0.084256,0.291429,0.511564
forest_dense,forest_dense_shadow (142).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (142).jpg,167.972535,0.126205,5.006331,4.930370,0.000000,0.305784,0.344597
forest_dense,forest_dense_shadow (143).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (143).jpg,119.335362,0.483605,5.338388,4.737710,0.000000,0.269300,0.431096
forest_dense,forest_dense_shadow (145).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (145).jpg,29.580755,0.226089,4.760223,3.029421,0.709830,0.301253,0.631466
forest_dense,forest_dense_shadow (147).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (147).jpg,110.020432,0.705969,17.296976,5.389165,0.182260,0.369558,0.559664
forest_dense,forest_dense_shadow (149).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (149).jpg,45.782932,0.407944,7.816063,3.898912,0.415962,0.355957,0.612337
forest_dense,forest_dense_shadow (15).jpg,G:\내 드라이브\데이터셋\forest_dense\forest_dense_shadow (15).jpg,25.475072,0.401438,7.826186,5.179432,0.121867,0.309812,0.649453
